Date,0050,00631L,00662,00865B
2022-09-15,25.762386322021484,99.6500015258789,48.65999984741211,40.369998931884766
2022-09-16,25.468217849731445,97.44999694824219,47.72999954223633,40.61000061035156
2022-09-19,25.35507583618164,96.5,47.79999923706055,40.77000045776367
2022-09-20,25.58135986328125,98.19999694824219,48.5,40.709999084472656
2022-09-21,25.366392135620117,96.69999694824219,48.130001068115234,40.849998474121094
2022-09-22,25.060909271240234,94.19999694824219,47.130001068115234,41.099998474121094
2022-09-23,24.82331085205078,92.69999694824219,46.93000030517578,41.15999984741211
2022-09-26,24.359432220458984,88.1500015258789,46.150001525878906,41.459999084472656
2022-09-27,24.32548713684082,88.69999694824219,46.43000030517578,41.29999923706055
2022-09-28,23.81634521484375,84.6500015258789,45.88999938964844,41.369998931884766
2022-09-29,23.737152099609375,85.05000305175781,47.11000061035156,41.310001373291016
2022-09-30,23.409038543701172,83.19999694824219,45.790000915527344,41.27000045776367
2022-10-03,23.126184463500977,81.5,44.79999923706055,41.40999984741211
2022-10-04,23.714521408081055,85.55000305175781,46.4900016784668,41.290000915527344
2022-10-05,24.2689151763916,88.30000305175781,46.88999938964844,41.119998931884766
2022-10-06,24.438627243041992,89.1500015258789,47.279998779296875,40.9900016784668
2022-10-07,24.03131866455078,86.8499984741211,46.63999938964844,41.15999984741211
2022-10-11,22.786758422851562,78.8499984741211,44.72999954223633,41.279998779296875
2022-10-12,22.673616409301758,78.5999984741211,44.5,41.400001525878906
2022-10-13,22.402076721191406,75.5999984741211,44.22999954223633,41.41999816894531
2022-10-14,23.046981811523438,79.94999694824219,45.56999969482422,41.439998626708984
2022-10-17,22.61704444885254,79.3499984741211,44.45000076293945,41.599998474121094
2022-10-18,22.877269744873047,79.1500015258789,46.34000015258789,41.4900016784668
2022-10-19,22.571788787841797,77.80000305175781,46.29999923706055,41.63999938964844
2022-10-20,22.44733238220215,76.69999694824219,45.79999923706055,41.779998779296875
2022-10-21,22.37944984436035,75.5999984741211,45.400001525878906,41.75
2022-10-24,22.31156349182129,76.25,46.95000076293945,41.79999923706055
2022-10-25,21.881624221801758,74.0,47.560001373291016,41.880001068115234
2022-10-26,22.08527946472168,74.80000305175781,47.54999923706055,41.970001220703125
2022-10-27,22.402076721191406,76.94999694824219,47.279998779296875,41.720001220703125
2022-10-28,22.11922264099121,74.9000015258789,45.88999938964844,41.779998779296875
2022-10-31,22.41339111328125,76.94999694824219,47.79999923706055,41.900001525878906
2022-11-01,22.537845611572266,78.19999694824219,47.58000183105469,42.0
2022-11-02,22.628360748291016,78.80000305175781,46.97999954223633,42.0
2022-11-03,22.334190368652344,77.3499984741211,45.4900016784668,41.970001220703125
2022-11-04,22.368133544921875,77.94999694824219,44.56999969482422,42.0
2022-11-07,22.7528133392334,80.30000305175781,44.849998474121094,41.81999969482422
2022-11-08,22.99041175842285,81.44999694824219,45.27000045776367,41.66999816894531
2022-11-09,23.646635055541992,85.19999694824219,45.4900016784668,41.470001220703125
2022-11-10,23.420351028442383,83.5999984741211,44.40999984741211,41.41999816894531
2022-11-11,24.6649112701416,90.6500015258789,46.900001525878906,40.84000015258789
2022-11-14,24.89119529724121,92.19999694824219,47.02000045776367,40.470001220703125
2022-11-15,25.954729080200195,97.75,47.189998626708984,40.47999954223633
2022-11-16,25.90947151184082,97.80000305175781,47.65999984741211,40.59000015258789
2022-11-17,25.920785903930664,98.1500015258789,47.099998474121094,40.61000061035156
2022-11-18,25.852901458740234,97.19999694824219,46.959999084472656,40.650001525878906
2022-11-21,25.762386322021484,96.75,46.81999969482422,40.599998474121094
2022-11-22,25.977357864379883,97.8499984741211,46.41999816894531,40.61000061035156
2022-11-23,26.158384323120117,99.30000305175781,47.040000915527344,40.540000915527344
2022-11-24,26.40729331970215,101.55000305175781,47.310001373291016,40.439998626708984
2022-11-25,26.40729331970215,100.80000305175781,47.08000183105469,40.220001220703125
2022-11-28,25.875526428222656,97.8499984741211,46.5099983215332,40.400001525878906
2022-11-29,26.113126754760742,99.94999694824219,46.459999084472656,40.380001068115234
2022-11-30,26.328096389770508,102.0999984741211,45.79999923706055,40.31999969482422
2022-12-01,26.780664443969727,104.3499984741211,47.5,39.93000030517578
2022-12-02,26.543066024780273,103.05000305175781,47.29999923706055,39.88999938964844
2022-12-05,26.577007293701172,103.55000305175781,47.029998779296875,39.779998779296875
2022-12-06,26.090497970581055,100.0999984741211,46.45000076293945,39.900001525878906
2022-12-07,25.932100296020508,99.0999984741211,45.77000045776367,40.02000045776367
2022-12-08,25.626617431640625,97.5,45.40999984741211,40.04999923706055
2022-12-09,26.022613525390625,100.0,46.11000061035156,40.0099983215332
2022-12-12,25.773700714111328,98.4000015258789,45.720001220703125,40.150001525878906
2022-12-13,25.660560607910156,97.6500015258789,46.290000915527344,40.18000030517578
2022-12-14,25.977357864379883,100.30000305175781,46.7599983215332,40.029998779296875
2022-12-15,25.99998664855957,100.4000015258789,46.290000915527344,40.06999969482422
2022-12-16,25.57004737854004,96.94999694824219,44.939998626708984,40.310001373291016
2022-12-19,25.422962188720703,96.05000305175781,44.650001525878906,40.310001373291016
2022-12-20,24.95907974243164,92.5,43.88999938964844,40.220001220703125
2022-12-21,25.060909271240234,93.19999694824219,44.02000045776367,40.13999938964844
2022-12-22,25.47953224182129,96.4000015258789,44.5099983215332,40.150001525878906
2022-12-23,25.049592971801758,93.69999694824219,43.45000076293945,40.27000045776367
2022-12-26,25.140106201171875,94.3499984741211,43.54999923706055,40.20000076293945
2022-12-27,25.253250122070312,95.05000305175781,43.81999969482422,40.209999084472656
2022-12-28,24.89119529724121,92.4000015258789,42.880001068115234,40.220001220703125
2022-12-29,24.77805519104004,91.69999694824219,42.439998626708984,40.22999954223633
2022-12-30,24.936452865600586,92.80000305175781,43.31999969482422,40.25
2023-01-03,25.060909271240234,94.05000305175781,43.310001373291016,40.189998626708984
2023-01-04,25.004337310791016,93.80000305175781,43.119998931884766,40.189998626708984
2023-01-05,25.18536376953125,94.5,43.15999984741211,40.189998626708984
2023-01-06,25.298507690429688,95.9000015258789,42.68000030517578,40.279998779296875
2023-01-09,26.203638076782227,101.19999694824219,43.689998626708984,40.08000183105469
2023-01-10,26.305469512939453,102.30000305175781,43.45000076293945,39.959999084472656
2023-01-11,26.328096389770508,101.69999694824219,43.970001220703125,39.95000076293945
2023-01-12,26.214954376220703,101.1500015258789,44.70000076293945,39.88999938964844
2023-01-13,26.520437240600586,102.5999984741211,44.72999954223633,39.900001525878906
2023-01-16,26.724090576171875,104.0,45.029998779296875,39.709999084472656
2023-01-17,26.724090576171875,104.0,44.81999969482422,39.81999969482422
2023-01-30,27.92725372314453,111.55000305175781,46.880001068115234,39.63999938964844
2023-01-31,27.3719482421875,109.30000305175781,45.900001525878906,39.47999954223633
2023-02-01,27.533912658691406,110.55000305175781,46.38999938964844,39.47999954223633
2023-02-02,27.99666976928711,113.5999984741211,47.459999084472656,39.029998779296875
2023-02-03,27.99666976928711,113.55000305175781,48.060001373291016,39.06999969482422
2023-02-06,27.591754913330078,110.69999694824219,48.0,39.349998474121094
2023-02-07,27.533912658691406,110.69999694824219,48.119998931884766,39.5099983215332
2023-02-08,27.961963653564453,113.6500015258789,49.11000061035156,39.52000045776367
2023-02-09,27.973529815673828,113.5,48.459999084472656,39.560001373291016
2023-02-10,27.99666976928711,113.1500015258789,47.849998474121094,39.61000061035156
2023-02-13,27.938823699951172,112.69999694824219,47.709999084472656,39.790000915527344
2023-02-14,28.147062301635742,114.5,48.43000030517578,39.68000030517578
2023-02-15,27.49920654296875,110.19999694824219,48.70000076293945,39.90999984741211
2023-02-16,27.834707260131836,112.94999694824219,49.47999954223633,39.83000183105469
2023-02-17,27.4760684967041,111.05000305175781,48.380001068115234,39.97999954223633
2023-02-20,27.533912658691406,112.0,48.29999923706055,39.970001220703125
2023-02-21,27.5223445892334,112.05000305175781,48.15999984741211,39.959999084472656
2023-02-22,27.221553802490234,109.80000305175781,47.38999938964844,40.150001525878906
2023-02-23,27.626462936401367,113.0999984741211,47.58000183105469,39.95000076293945
2023-02-24,27.487638473510742,111.8499984741211,47.7400016784668,40.119998931884766
2023-03-01,27.614892959594727,112.5,47.529998779296875,40.290000915527344
2023-03-02,27.591754913330078,112.4000015258789,46.86000061035156,40.33000183105469
2023-03-03,27.614892959594727,112.9000015258789,47.5,40.31999969482422
2023-03-06,27.880977630615234,115.44999694824219,48.599998474121094,40.2400016784668
2023-03-07,28.066082000732422,117.0,48.68000030517578,40.29999923706055
2023-03-08,27.834707260131836,115.6500015258789,48.25,40.47999954223633
2023-03-09,27.81156349182129,115.0,48.47999954223633,40.560001373291016
2023-03-10,27.3719482421875,111.0,47.5,40.68000030517578
2023-03-13,27.487638473510742,111.8499984741211,47.619998931884766,40.470001220703125
2023-03-14,27.186847686767578,109.25,47.20000076293945,40.369998931884766
2023-03-15,27.209983825683594,109.80000305175781,48.099998474121094,40.43000030517578
2023-03-16,27.08272933959961,107.9000015258789,48.619998931884766,40.61000061035156
2023-03-17,27.5223445892334,111.0,49.61000061035156,40.47999954223633
2023-03-20,27.32567024230957,110.1500015258789,49.459999084472656,40.470001220703125
2023-03-21,27.452930450439453,111.5,49.56999969482422,40.5099983215332
2023-03-22,27.973529815673828,115.3499984741211,50.20000076293945,40.40999984741211
2023-03-23,28.19333839416504,117.0,49.29999923706055,40.189998626708984
2023-03-24,28.274322509765625,118.30000305175781,49.88999938964844,40.22999954223633
2023-03-27,28.100786209106445,116.9000015258789,50.25,40.25
2023-03-28,27.857839584350586,114.5,49.68000030517578,40.209999084472656
2023-03-29,27.904117584228516,115.44999694824219,49.709999084472656,40.29999923706055
2023-03-30,28.04294204711914,116.80000305175781,50.5,40.349998474121094
2023-03-31,28.135496139526367,117.5,51.04999923706055,40.29999923706055
2023-04-06,27.99666976928711,116.0,50.900001525878906,40.47999954223633
2023-04-07,27.99666976928711,116.5999984741211,51.349998474121094,40.41999816894531
2023-04-10,27.99666976928711,117.3499984741211,51.20000076293945,40.380001068115234
2023-04-11,27.961963653564453,117.9000015258789,51.20000076293945,40.41999816894531
2023-04-12,27.892547607421875,117.9000015258789,51.0,40.439998626708984
2023-04-13,27.64960289001465,116.25,50.650001525878906,40.45000076293945
2023-04-14,27.91568374633789,118.44999694824219,51.25,40.36000061035156
2023-04-17,27.846271514892578,118.0,51.099998474121094,40.439998626708984
2023-04-18,27.753719329833984,117.1500015258789,51.20000076293945,40.439998626708984
2023-04-19,27.545480728149414,116.0999984741211,51.20000076293945,40.4900016784668
2023-04-20,27.51077651977539,115.0,51.349998474121094,40.619998931884766
2023-04-21,27.441360473632812,113.69999694824219,51.04999923706055,40.630001068115234
2023-04-24,27.337244033813477,113.80000305175781,50.95000076293945,40.650001525878906
2023-04-25,26.978607177734375,110.19999694824219,50.849998474121094,40.709999084472656
2023-04-26,26.862918853759766,110.0999984741211,50.79999923706055,40.7599983215332
2023-04-27,26.839778900146484,110.30000305175781,50.79999923706055,40.75
2023-04-28,27.163707733154297,112.8499984741211,51.849998474121094,40.720001220703125
2023-05-02,27.233121871948242,113.75,52.29999923706055,40.83000183105469
2023-05-03,27.117433547973633,112.6500015258789,51.70000076293945,40.84000015258789
2023-05-04,27.186847686767578,113.3499984741211,51.650001525878906,40.7599983215332
2023-05-05,27.256261825561523,113.69999694824219,51.400001525878906,40.72999954223633
2023-05-08,27.429794311523438,114.8499984741211,52.29999923706055,40.72999954223633
2023-05-09,27.51077651977539,115.25,52.349998474121094,40.75
2023-05-10,27.256261825561523,113.30000305175781,52.20000076293945,40.84000015258789
2023-05-11,27.19841957092285,112.1500015258789,52.79999923706055,40.849998474121094
2023-05-12,27.117433547973633,112.1500015258789,53.099998474121094,40.90999984741211
2023-05-15,27.117433547973633,111.8499984741211,52.95000076293945,40.970001220703125
2023-05-16,27.441360473632812,114.69999694824219,53.04999923706055,40.91999816894531
2023-05-17,27.892547607421875,118.19999694824219,53.349998474121094,40.97999954223633
2023-05-18,28.262752532958984,120.94999694824219,53.75,40.880001068115234
2023-05-19,28.343734741210938,122.0,54.70000076293945,40.869998931884766
2023-05-22,28.29745864868164,121.80000305175781,54.45000076293945,40.779998779296875
2023-05-23,28.274322509765625,122.0999984741211,54.599998474121094,40.84000015258789
2023-05-24,28.135496139526367,121.1500015258789,54.04999923706055,40.91999816894531
2023-05-25,28.470993041992188,123.25,54.70000076293945,40.970001220703125
2023-05-26,29.141984939575195,127.0,55.04999923706055,40.88999938964844
2023-05-29,29.32708740234375,129.10000610351562,56.650001525878906,40.72999954223633
2023-05-30,29.32708740234375,129.1999969482422,56.70000076293945,40.68000030517578
2023-05-31,29.18825912475586,128.25,56.75,40.869998931884766
2023-06-01,28.95688247680664,127.44999694824219,56.45000076293945,40.849998474121094
2023-06-02,29.32708740234375,130.8000030517578,57.29999923706055,40.79999923706055
2023-06-05,29.234535217285156,130.35000610351562,57.400001525878906,40.81999969482422
2023-06-06,29.31551742553711,131.10000610351562,57.54999923706055,40.88999938964844
2023-06-07,29.639448165893555,133.8000030517578,57.599998474121094,40.900001525878906
2023-06-08,29.350223541259766,130.8000030517578,56.54999923706055,40.939998626708984
2023-06-09,29.57003402709961,133.3000030517578,57.400001525878906,40.959999084472656
2023-06-12,29.847686767578125,134.75,57.70000076293945,40.9900016784668
2023-06-13,30.43769645690918,139.35000610351562,58.849998474121094,40.939998626708984
2023-06-14,30.426128387451172,139.1999969482422,58.849998474121094,40.95000076293945
2023-06-15,30.518680572509766,140.85000610351562,59.25,40.9900016784668
2023-06-16,30.43769645690918,139.85000610351562,59.849998474121094,40.95000076293945
2023-06-19,30.368284225463867,139.4499969482422,59.75,41.060001373291016
2023-06-20,30.206321716308594,138.4499969482422,59.849998474121094,41.11000061035156
2023-06-21,30.206321716308594,138.39999389648438,60.0,41.279998779296875
2023-06-26,30.02121925354004,136.1999969482422,59.5,41.380001068115234
2023-06-27,29.82455062866211,133.9499969482422,58.75,41.38999938964844
2023-06-28,29.870826721191406,134.3000030517578,59.650001525878906,41.439998626708984
2023-06-29,29.8592586517334,134.4499969482422,60.0,41.47999954223633
2023-06-30,29.870826721191406,135.25,60.0,41.5099983215332
2023-07-03,30.24102783203125,138.75,61.0,41.560001373291016
2023-07-04,30.310443878173828,139.89999389648438,61.04999923706055,41.59000015258789
2023-07-05,30.26416778564453,138.3000030517578,60.95000076293945,41.529998779296875
2023-07-06,29.59317398071289,133.35000610351562,61.0,41.720001220703125
2023-07-07,29.546894073486328,132.10000610351562,60.79999923706055,41.81999969482422
2023-07-10,29.489049911499023,131.60000610351562,60.599998474121094,41.90999984741211
2023-07-11,29.893962860107422,135.64999389648438,60.79999923706055,41.90999984741211
2023-07-12,29.951805114746094,136.39999389648438,61.0,41.790000915527344
2023-07-13,30.287302017211914,139.25,61.54999923706055,41.619998931884766
2023-07-14,30.59966278076172,142.39999389648438,61.95000076293945,41.2599983215332
2023-07-17,30.54181671142578,142.39999389648438,62.25,41.540000915527344
2023-07-18,30.48313331604004,141.3000030517578,62.70000076293945,41.65999984741211
2023-07-19,30.224897384643555,139.60000610351562,63.45000076293945,41.810001373291016
2023-07-20,30.365753173828125,140.35000610351562,63.099998474121094,41.77000045776367
2023-07-21,29.861024856567383,137.6999969482422,62.29999923706055,42.0
2023-07-24,29.872764587402344,138.14999389648438,62.400001525878906,42.20000076293945
2023-07-25,30.248374938964844,141.35000610351562,62.400001525878906,42.16999816894531
2023-07-26,30.166208267211914,140.3000030517578,62.70000076293945,42.06999969482422
2023-07-27,30.400964736938477,142.39999389648438,62.70000076293945,41.959999084472656
2023-07-28,30.400964736938477,142.5,62.650001525878906,42.22999954223633
2023-07-31,30.236635208129883,139.85000610351562,63.599998474121094,42.34000015258789
2023-08-01,30.38922691345215,141.5,64.0999984741211,42.43000030517578
2023-08-02,30.013614654541016,135.9499969482422,63.54999923706055,42.599998474121094
2023-08-04,29.872764587402344,135.75,62.900001525878906,42.75
2023-08-07,30.166208267211914,138.8000030517578,62.70000076293945,42.720001220703125
2023-08-08,29.814071655273438,135.9499969482422,62.75,42.869998931884766
2023-08-09,29.861024856567383,135.89999389648438,62.70000076293945,42.93000030517578
2023-08-10,29.673221588134766,132.64999389648438,62.0,42.849998474121094
2023-08-11,29.64974594116211,132.5500030517578,61.95000076293945,42.900001525878906
2023-08-14,29.227184295654297,128.14999389648438,61.70000076293945,43.08000183105469
2023-08-15,29.274131774902344,129.5,62.79999923706055,43.09000015258789
2023-08-16,29.12154197692871,128.85000610351562,61.849998474121094,43.040000915527344
2023-08-17,29.25065803527832,130.4499969482422,61.20000076293945,43.119998931884766
2023-08-18,29.074588775634766,128.14999389648438,60.400001525878906,43.09000015258789
2023-08-21,28.875045776367188,128.0,60.599998474121094,43.15999984741211
2023-08-22,29.109804153442383,129.10000610351562,61.29999923706055,43.16999816894531
2023-08-23,29.30934715270996,131.4499969482422,61.599998474121094,43.13999938964844
2023-08-24,29.814071655273438,134.6999969482422,62.79999923706055,42.939998626708984
2023-08-25,29.238922119140625,129.35000610351562,60.349998474121094,43.040000915527344
2023-08-28,29.42672348022461,130.39999389648438,61.099998474121094,43.02000045776367
2023-08-29,29.591053009033203,132.5,61.849998474121094,43.09000015258789
2023-08-30,29.720170974731445,133.9499969482422,63.099998474121094,43.08000183105469
2023-08-31,29.50889015197754,132.35000610351562,63.349998474121094,43.13999938964844
2023-09-01,29.55584144592285,133.0500030517578,63.400001525878906,43.099998474121094
2023-09-04,29.755386352539062,134.4499969482422,63.5,43.150001525878906
2023-09-05,29.68495750427246,134.5500030517578,63.349998474121094,43.16999816894531
2023-09-06,29.57931900024414,133.8000030517578,63.599998474121094,43.2400016784668
2023-09-07,29.30934715270996,131.4499969482422,63.0,43.27000045776367
2023-09-08,29.18023109436035,131.0500030517578,62.95000076293945,43.369998931884766
2023-09-11,29.062856674194336,128.89999389648438,63.20000076293945,43.380001068115234
2023-09-12,29.356300354003906,131.3000030517578,63.599998474121094,43.31999969482422
2023-09-13,29.391508102416992,131.6999969482422,63.0,43.34000015258789
2023-09-14,29.802335739135742,135.6999969482422,63.29999923706055,43.209999084472656
2023-09-15,29.896236419677734,136.75,63.900001525878906,43.279998779296875
2023-09-18,29.57931900024414,133.64999389648438,62.70000076293945,43.38999938964844
2023-09-19,29.4502010345459,132.1999969482422,62.70000076293945,43.36000061035156
2023-09-20,29.285871505737305,131.0,62.54999923706055,43.38999938964844
2023-09-21,28.81635856628418,126.9000015258789,61.650001525878906,43.5
2023-09-22,28.792882919311523,127.44999694824219,60.849998474121094,43.560001373291016
2023-09-25,29.00416374206543,129.4499969482422,61.099998474121094,43.63999938964844
2023-09-26,28.66376495361328,126.44999694824219,61.099998474121094,43.709999084472656
2023-09-27,28.675504684448242,126.9000015258789,60.54999923706055,43.72999954223633
2023-09-28,28.792882919311523,127.80000305175781,60.70000076293945,43.779998779296875
2023-10-02,29.168493270874023,131.0500030517578,61.54999923706055,43.779998779296875
2023-10-03,28.9924259185791,128.9499969482422,61.70000076293945,43.91999816894531
2023-10-04,28.616817474365234,126.0999984741211,60.70000076293945,44.02000045776367
2023-10-05,29.02764129638672,129.5,61.45000076293945,43.86000061035156
2023-10-06,29.13327980041504,130.35000610351562,61.150001525878906,43.83000183105469
2023-10-11,29.63800811767578,133.1999969482422,62.54999923706055,43.599998474121094
2023-10-12,29.884502410888672,135.3000030517578,63.29999923706055,43.56999969482422
2023-10-13,29.802335739135742,134.25,63.099998474121094,43.790000915527344
2023-10-16,29.63800811767578,132.3000030517578,62.54999923706055,43.91999816894531
2023-10-17,29.70843505859375,132.14999389648438,62.95000076293945,43.90999984741211
2023-10-18,29.297609329223633,129.39999389648438,62.70000076293945,43.88999938964844
2023-10-19,29.30934715270996,129.1999969482422,62.099998474121094,44.0099983215332
2023-10-20,29.438465118408203,128.6999969482422,61.150001525878906,44.0099983215332
2023-10-23,29.074588775634766,126.0,60.75,44.060001373291016
2023-10-24,29.098066329956055,127.25,60.95000076293945,43.97999954223633
2023-10-25,29.156757354736328,127.94999694824219,61.150001525878906,44.060001373291016
2023-10-26,28.58160400390625,122.75,59.400001525878906,44.22999954223633
2023-10-27,28.71072006225586,124.0999984741211,59.45000076293945,44.220001220703125
2023-10-30,28.64029312133789,124.0,59.54999923706055,44.220001220703125
2023-10-31,28.440750122070312,121.80000305175781,59.5,44.2400016784668
2023-11-01,28.58160400390625,122.9000015258789,60.099998474121094,44.279998779296875
2023-11-02,29.227184295654297,127.8499984741211,61.20000076293945,44.08000183105469
2023-11-03,29.4502010345459,129.60000610351562,61.79999923706055,44.029998779296875
2023-11-06,29.70843505859375,132.25,62.099998474121094,43.779998779296875
2023-11-07,29.696693420410156,132.3000030517578,62.54999923706055,43.959999084472656
2023-11-08,29.861024856567383,133.5,63.20000076293945,43.95000076293945
2023-11-09,29.872764587402344,133.64999389648438,63.349998474121094,44.02000045776367
2023-11-10,29.755386352539062,132.39999389648438,63.04999923706055,44.150001525878906
2023-11-13,30.213157653808594,135.39999389648438,64.1500015258789,44.209999084472656
2023-11-14,30.283588409423828,136.64999389648438,64.44999694824219,44.16999816894531
2023-11-15,30.6474609375,139.8000030517578,65.0999984741211,43.810001373291016
2023-11-16,30.659196853637695,139.9499969482422,64.8499984741211,43.810001373291016
2023-11-17,30.753101348876953,140.6999969482422,64.8499984741211,43.59000015258789
2023-11-20,30.741361618041992,140.4499969482422,64.3499984741211,43.279998779296875
2023-11-21,31.116973876953125,143.89999389648438,64.8499984741211,42.95000076293945
2023-11-22,30.835264205932617,141.85000610351562,64.44999694824219,43.09000015258789
2023-11-23,30.823528289794922,141.75,65.0,43.25
2023-11-24,30.800050735473633,141.9499969482422,65.1500015258789,43.27000045776367
2023-11-27,30.60051155090332,139.39999389648438,64.6500015258789,43.279998779296875
2023-11-28,30.811784744262695,142.85000610351562,64.5999984741211,43.09000015258789
2023-11-29,30.788312911987305,142.64999389648438,64.3499984741211,42.7400016784668
2023-11-30,30.835264205932617,143.5,64.25,42.810001373291016
2023-12-01,30.94090461730957,143.8000030517578,64.25,43.06999969482422
2023-12-04,30.823528289794922,143.6999969482422,64.19999694824219,42.9900016784668
2023-12-05,30.60051155090332,141.75,63.79999923706055,43.15999984741211
2023-12-06,30.706151962280273,143.0,64.55000305175781,43.220001220703125
2023-12-07,30.518342971801758,141.3000030517578,64.0999984741211,43.29999923706055
2023-12-08,30.76483726501465,143.0500030517578,64.44999694824219,42.9900016784668
2023-12-11,30.800050735473633,143.5500030517578,64.8499984741211,43.279998779296875
2023-12-12,30.8704776763916,144.25,65.6500015258789,43.16999816894531
2023-12-13,30.88221549987793,144.3000030517578,66.30000305175781,43.22999954223633
2023-12-14,31.25782585144043,147.6999969482422,67.25,42.90999984741211
2023-12-15,31.38694190979004,148.35000610351562,66.6500015258789,42.81999969482422
2023-12-18,31.43389320373535,147.85000610351562,67.19999694824219,42.9900016784668
2023-12-19,31.31651496887207,146.3000030517578,67.55000305175781,43.04999923706055
2023-12-20,31.398681640625,148.14999389648438,67.9000015258789,42.97999954223633
2023-12-21,31.128711700439453,145.6999969482422,67.05000305175781,42.9900016784668
2023-12-22,31.210874557495117,146.1999969482422,67.19999694824219,42.84000015258789
2023-12-25,31.339988708496094,147.14999389648438,67.4000015258789,42.689998626708984
2023-12-26,31.516056060791016,149.10000610351562,67.1500015258789,42.59000015258789
2023-12-27,31.868194580078125,151.39999389648438,67.1500015258789,42.459999084472656
2023-12-28,31.868194580078125,151.14999389648438,66.80000305175781,42.11000061035156
2023-12-29,31.797767639160156,151.1999969482422,66.80000305175781,42.33000183105469
2024-01-02,31.668649673461914,149.9499969482422,66.5999984741211,42.369998931884766
2024-01-03,31.116973876953125,145.89999389648438,65.9000015258789,42.65999984741211
2024-01-04,31.105236053466797,145.6999969482422,65.3499984741211,42.709999084472656
2024-01-05,31.0230655670166,145.14999389648438,64.94999694824219,42.70000076293945
2024-01-08,31.163923263549805,146.35000610351562,65.0,42.63999938964844
2024-01-09,31.222614288330078,146.1999969482422,66.4000015258789,42.66999816894531
2024-01-10,31.05828285217285,144.4499969482422,66.75,42.779998779296875
2024-01-11,31.187402725219727,146.3000030517578,67.30000305175781,42.83000183105469
2024-01-12,31.140445709228516,145.25,67.30000305175781,42.849998474121094
2024-01-15,31.140445709228516,146.35000610351562,67.30000305175781,43.09000015258789
2024-01-16,30.90569305419922,143.0,67.75,43.2599983215332
2024-01-17,30.617414474487305,140.60000610351562,68.05000305175781,43.439998626708984
2024-01-18,30.821611404418945,141.14999389648438,67.8499984741211,43.5
2024-01-19,31.926673889160156,148.0500030517578,68.9000015258789,43.31999969482422
2024-01-22,32.142879486083984,150.1999969482422,70.19999694824219,43.15999984741211
2024-01-23,32.20294189453125,151.1999969482422,69.9000015258789,43.16999816894531
2024-01-24,32.19092559814453,151.39999389648438,70.44999694824219,43.25
2024-01-25,32.58730697631836,153.5,70.44999694824219,43.18000030517578
2024-01-26,32.58730697631836,153.10000610351562,69.94999694824219,43.15999984741211
2024-01-29,32.79150390625,155.6999969482422,70.0,43.18000030517578
2024-01-30,32.707420349121094,155.14999389648438,70.55000305175781,43.029998779296875
2024-01-31,32.27500915527344,152.0,69.80000305175781,43.209999084472656
2024-02-01,32.27500915527344,152.64999389648438,69.44999694824219,43.349998474121094
2024-02-02,32.45518493652344,154.89999389648438,70.3499984741211,43.06999969482422
2024-02-05,32.65937042236328,155.0500030517578,71.19999694824219,43.33000183105469
2024-02-15,34.19685363769531,165.1999969482422,71.9000015258789,43.45000076293945
2024-02-16,33.944610595703125,164.8000030517578,72.1500015258789,43.400001525878906
2024-02-19,33.896568298339844,165.0,71.5999984741211,43.40999984741211
2024-02-20,34.0286865234375,166.14999389648438,71.44999694824219,43.52000045776367
2024-02-21,33.920589447021484,165.1999969482422,70.94999694824219,43.54999923706055
2024-02-22,34.30495834350586,168.89999389648438,71.94999694824219,43.650001525878906
2024-02-23,34.53317642211914,169.4499969482422,73.0,43.66999816894531
2024-02-26,34.58122253417969,170.5,72.80000305175781,43.709999084472656
2024-02-27,34.43708801269531,168.85000610351562,72.8499984741211,43.7400016784668
2024-02-29,34.425071716308594,170.14999389648438,72.75,43.86000061035156
2024-03-01,34.30495834350586,169.85000610351562,73.55000305175781,43.779998779296875
2024-03-04,35.301910400390625,176.35000610351562,74.44999694824219,43.720001220703125
2024-03-05,35.59019088745117,178.10000610351562,73.5999984741211,43.75
2024-03-06,35.758358001708984,180.10000610351562,73.0,43.790000915527344
2024-03-07,36.5871467590332,184.1999969482422,72.9000015258789,43.720001220703125
2024-03-08,37.10364532470703,186.10000610351562,73.9000015258789,43.599998474121094
2024-03-11,36.731285095214844,184.8000030517578,72.80000305175781,43.61000061035156
2024-03-12,37.115657806396484,188.8000030517578,72.94999694824219,43.619998931884766
2024-03-13,37.295833587646484,188.64999389648438,73.69999694824219,43.63999938964844
2024-03-14,37.25979995727539,188.39999389648438,73.4000015258789,43.72999954223633
2024-03-15,36.755313873291016,185.35000610351562,73.19999694824219,43.88999938964844
2024-03-18,37.09163284301758,188.10000610351562,72.9000015258789,43.900001525878906
2024-03-19,37.0075569152832,187.5500030517578,73.30000305175781,44.099998474121094
2024-03-20,36.8033561706543,186.0500030517578,73.8499984741211,44.22999954223633
2024-03-21,37.81232452392578,194.10000610351562,75.19999694824219,44.16999816894531
2024-03-22,37.764278411865234,193.60000610351562,75.44999694824219,44.43000030517578
2024-03-25,37.83634948730469,194.14999389648438,75.05000305175781,44.220001220703125
2024-03-26,37.86037063598633,193.0,75.19999694824219,44.369998931884766
2024-03-27,37.87238311767578,194.35000610351562,75.19999694824219,44.47999954223633
2024-03-28,37.69220733642578,193.4499969482422,75.3499984741211,44.43000030517578
2024-03-29,37.90842056274414,194.64999389648438,74.75,44.5
